Year,week,Artist,Production,Rank_change
2017,48,나얼,"인넥스트트렌드,",-0.0
2017,48,Wanna One (워너원),"YMC엔터테인먼트,",1.0
2017,48,"윤종신, 민서",미스틱스토리,-2.0
2017,48,레드벨벳(Red Velvet),SM,-2.0
2017,48,멜로망스(Melomance),"민트페이퍼,",-1.0
2017,48,어반 자카파 (Urban Zakapa),메이크어스엔터테인먼트,-1.0
2017,48,TWICE,JYP,
2017,48,윤종신,미스틱스토리,
2017,48,허각,플레이엠엔터테인먼트,-0.0
2017,48,에픽하이 (EPIK HIGH),YG,-1.0
2017,48,"소유 (SOYOU), 성시경",스타쉽엔터테인먼트,-5.0
2017,48,펀치 (Punch),냠냠엔터테인먼트,
2017,48,볼빨간사춘기,쇼파르엔터테인먼트,-2.0
2017,48,비투비 (BTOB),큐브엔터테인먼트,-4.0
2017,48,EXID,바나나컬쳐,-2.0
2017,48,임창정,NH,-1.0
2017,48,Shawn Mendes,Island,40.0
2017,48,우원재,AOMG,-2.0
2017,48,방탄소년단,BIGHIT,
2017,48,박원,메이크어스엔터테인먼트,-2.0
2017,48,에픽하이 (EPIK HIGH),YG,-4.0
2017,48,볼빨간사춘기,쇼파르엔터테인먼트,-2.0
2017,48,Wanna One (워너원),"YMC엔터테인먼트,",-9.0
2017,48,문문 (MoonMoon),덕선레코드,5.0
2017,48,포맨 (4Men),메이저나인,-4.0
2017,48,선미,"메이크어스엔터테인먼트,",-2.0
2017,48,볼빨간사춘기,쇼파르엔터테인먼트,-5.0
2017,48,헤이즈 (Heize),Stone,-1.0
2017,48,Wanna One (워너원),"YMC엔터테인먼트,",-1.0
2017,48,길구봉구,뮤직웍스,
2017,48,아이유 (IU),"페이브엔터테인먼트,카카오",-5.0
2017,48,벤 (Ben),Stone,-9.0
2017,48,Ed Sheeran,Atlantic,1.0
2017,48,아이유 (IU),"페이브엔터테인먼트,카카오",1.0
2017,48,에일리 (Ailee),Stone,-3.0
2017,48,수란 (SURAN),밀리언마켓,-11.0
2017,48,레드벨벳(Red Velvet),SM,
2017,48,에픽하이 (EPIK HIGH),YG,-5.0
2017,48,방탄소년단,BIGHIT,6.0
2017,48,황치열,How엔터테인먼트,-4.0
2017,48,BLACKPINK,YG,
2017,48,Wanna One (워너원),"YMC엔터테인먼트,",-11.0
2017,48,박원,메이크어스엔터테인먼트,5.0
2017,48,Camila Cabello,Syco,19.0
2017,48,"볼빨간 사춘기, 스무살",쇼파르엔터테인먼트,1.0
2017,48,버즈 (Buzz),"인넥스트트렌드,",-3.0
2017,48,아이유 (IU),"페이브엔터테인먼트,카카오",
2017,48,헤이즈 (Heize),Stone,2.0
2017,48,방탄소년단,BIGHIT,-10.0
2017,48,성시경,젤리피쉬,-10.0
2017,48,방탄소년단,BIGHIT,2.0
2017,48,볼빨간사춘기,더하기미디어,3.0
2017,48,WINNER,YG,3.0
2017,48,블락비 (Block B),세븐시즌스,-12.0
2017,48,10cm,매직스트로베리사운드,-1.0
2017,48,Wanna One (워너원),"YMC엔터테인먼트,",-12.0
2017,48,아이유 (IU),"페이브엔터테인먼트,카카오",2.0
2017,48,"백아연, 웬디 (WENDY)",SM,-0.0
2017,48,먼데이 키즈 (Monday Kiz),먼데이키즈,10.0
2017,48,김나영,네버랜드엔터테인먼트,-8.0
2017,48,수란 (SURAN),밀리언마켓,7.0
2017,48,G-Dragon,YG,-1.0
2017,48,The Chainsmokers,Disruptor,11.0
2017,48,지코 (ZICO),세븐시즌스,6.0
2017,48,엠씨더맥스 (M.C The Max),뮤직앤뉴,
2017,48,존 박,뮤직팜,-0.0
2017,48,Wanna One (워너원),"YMC엔터테인먼트,",-7.0
2017,48,"마크툽 (MAKTUB), 구윤회",MAKTUB,5.0
2017,48,세븐틴,플레디스,-20.0
2017,48,길구봉구,WS엔터테인먼트,2.0
2017,48,EXO,SM,5.0
2017,48,볼빨간사춘기,쇼파르엔터테인먼트,-1.0
2017,48,Ariana Grande,Republic,69.0
2017,48,Maroon 5,Interscope,23.0
2017,48,윤종신,한국방송공사,-9.0
2017,48,방탄소년단,BIGHIT,13.0
2017,48,황치열,How엔터테인먼트,-19.0
2017,48,뉴이스트 W,플레디스,-3.0
2017,48,방탄소년단,BIGHIT,3.0
2017,48,소향,오우엔터테인먼트,-29.0
2017,48,비 (Rain),RAINCOMPANY,25.0
2017,48,"The Chainsmokers, Coldplay",Disruptor,10.0
2017,48,장덕철,리메즈,-0.0
2017,48,Wanna One (워너원),"YMC엔터테인먼트,",-17.0
2017,48,볼빨간사춘기,쇼파르엔터테인먼트,-7.0
2017,48,볼빨간사춘기,쇼파르엔터테인먼트,5.0
2017,48,정승환,Stone,
2017,48,볼빨간사춘기,쇼파르엔터테인먼트,2.0
2017,48,곽진언,스페이스오디티,100.0
2017,48,바닐라 어쿠스틱 (Vanilla Acoustic),쇼파르엔터테인먼트,-52.0
2017,48,현아 (HyunA),큐브엔터테인먼트,-10.0
2017,48,Justin Bieber,Def,11.0
2017,48,볼빨간사춘기,쇼파르엔터테인먼트,3.0
2017,48,Wanna One (워너원),"YMC엔터테인먼트,",-11.0
2017,48,멜로망스(Melomance),스페이스오디티,-9.0
2017,48,Sam Smith,Universal,6.0
2017,48,러블리즈,울림,-35.0
2017,48,방탄소년단,BIGHIT,2.0
2017,48,Wanna One (워너원),"YMC엔터테인먼트,",-20.0
2017,48,Sia,Monkey,16.0
2017,49,자이언티(Zion.T),The,-0.0
2017,49,나얼,"인넥스트트렌드,",-1.0
2017,49,Wanna One (워너원),"YMC엔터테인먼트,",-1.0
2017,49,"윤종신, 민서",미스틱스토리,-1.0
2017,49,멜로망스(Melomance),"민트페이퍼,",
2017,49,레드벨벳(Red Velvet),SM,-2.0
2017,49,어반 자카파 (Urban Zakapa),메이크어스엔터테인먼트,-1.0
2017,49,TWICE,JYP,-1.0
2017,49,윤종신,미스틱스토리,-1.0
2017,49,펀치 (Punch),냠냠엔터테인먼트,2.0
2017,49,에픽하이 (EPIK HIGH),YG,-1.0
2017,49,볼빨간사춘기,쇼파르엔터테인먼트,1.0
2017,49,문문 (MoonMoon),덕선레코드,11.0
2017,49,비투비 (BTOB),큐브엔터테인먼트,
2017,49,"소유 (SOYOU), 성시경",스타쉽엔터테인먼트,-4.0
2017,49,현아 (HyunA),큐브엔터테인먼트,-0.0
2017,49,허각,플레이엠엔터테인먼트,-8.0
2017,49,Shawn Mendes,Island,-1.0
2017,49,방탄소년단,BIGHIT,
2017,49,우원재,AOMG,-2.0
2017,49,임창정,NH,-5.0
2017,49,박원,메이크어스엔터테인먼트,-2.0
2017,49,EXID,바나나컬쳐,-8.0
2017,49,볼빨간사춘기,쇼파르엔터테인먼트,-2.0
2017,49,한동근,플레디스,-0.0
2017,49,에픽하이 (EPIK HIGH),YG,-5.0
2017,49,선미,"메이크어스엔터테인먼트,",-1.0
2017,49,헤이즈 (Heize),Stone,
2017,49,포맨 (4Men),메이저나인,-4.0
2017,49,아이유 (IU),"페이브엔터테인먼트,카카오",4.0
2017,49,길구봉구,뮤직웍스,-1.0
2017,49,Wanna One (워너원),"YMC엔터테인먼트,",-9.0
2017,49,에일리 (Ailee),Stone,2.0
2017,49,볼빨간사춘기,쇼파르엔터테인먼트,-7.0
2017,49,Wanna One (워너원),"YMC엔터테인먼트,",-6.0
2017,49,Ed Sheeran,Atlantic,-3.0
2017,49,Camila Cabello,Syco,7.0
2017,49,정키 (Jung Key),도우즈,-0.0
2017,49,아이유 (IU),"페이브엔터테인먼트,카카오",-8.0
2017,49,레드벨벳(Red Velvet),SM,-3.0
2017,49,방탄소년단,BIGHIT,-2.0
2017,49,Ariana Grande,Republic,31.0
2017,49,황치열,How엔터테인먼트,-3.0
2017,49,박원,메이크어스엔터테인먼트,-1.0
2017,49,BLACKPINK,YG,-4.0
2017,49,수란 (SURAN),밀리언마켓,-10.0
2017,49,"볼빨간 사춘기, 스무살",쇼파르엔터테인먼트,-2.0
2017,49,에픽하이 (EPIK HIGH),YG,-10.0
2017,49,벤 (Ben),Stone,-17.0
2017,49,버즈 (Buzz),"인넥스트트렌드,",-4.0
2017,49,헤이즈 (Heize),Stone,-3.0
2017,49,아이유 (IU),"페이브엔터테인먼트,카카오",5.0
2017,49,WINNER,YG,
2017,49,아이유 (IU),"페이브엔터테인먼트,카카오",-7.0
2017,49,"백아연, 웬디 (WENDY)",SM,3.0
2017,49,볼빨간사춘기,더하기미디어,-4.0
2017,49,방탄소년단,BIGHIT,-6.0
2017,49,10cm,매직스트로베리사운드,-3.0
2017,49,Wanna One (워너원),"YMC엔터테인먼트,",-17.0
2017,49,수란 (SURAN),밀리언마켓,1.0
2017,49,멜로망스(Melomance),스페이스오디티,34.0
2017,49,아이유 (IU),Kakao,47.0
2017,49,성시경,젤리피쉬,-13.0
2017,49,먼데이 키즈 (Monday Kiz),먼데이키즈,-5.0
2017,49,The Chainsmokers,Disruptor,-2.0
2017,49,지코 (ZICO),세븐시즌스,-2.0
2017,49,G-Dragon,YG,-5.0
2017,49,방탄소년단,BIGHIT,-19.0
2017,49,엠씨더맥스 (M.C The Max),뮤직앤뉴,-4.0
2017,49,Sia,Monkey,30.0
2017,49,"마크툽 (MAKTUB), 구윤회",MAKTUB,-3.0
2017,49,김나영,네버랜드엔터테인먼트,-12.0
2017,49,방탄소년단,BIGHIT,3.0
2017,49,EXO,SM,-3.0
2017,49,"성시경, 박효신, 이석훈, 서인국, 빅스 (VIXX)",젤리피쉬,60.0
2017,49,길구봉구,WS엔터테인먼트,-6.0
2017,49,Wanna One (워너원),"YMC엔터테인먼트,",-21.0
2017,49,Maroon 5,Interscope,-4.0
2017,49,Ed Sheeran,Atlantic,71.0
2017,49,블락비 (Block B),세븐시즌스,-26.0
2017,49,방탄소년단,BIGHIT,-2.0
2017,49,"케이윌, 소유 (SOYOU), 보이프렌드, 몬스타엑스, 우주소녀, 매드클라운, 정기고, 샵건, 유승우, 브라더수, 마인드유, 듀에토, 정세운, 이광현",스타쉽엔터테인먼트,-0.0
2017,49,장덕철,리메즈,
2017,49,뉴이스트 W,플레디스,-6.0
2017,49,"The Chainsmokers, Coldplay",Disruptor,-3.0
2017,49,Wanna One (워너원),"YMC엔터테인먼트,",-19.0
2017,49,볼빨간사춘기,쇼파르엔터테인먼트,-15.0
2017,49,DAY6,JYP,-0.0
2017,49,윤종신,한국방송공사,-14.0
2017,49,볼빨간사춘기,쇼파르엔터테인먼트,-4.0
2017,49,세븐틴,플레디스,-22.0
2017,49,정승환,Stone,-5.0
2017,49,Justin Bieber,Def,-1.0
2017,49,방탄소년단,Universal,-0.0
2017,49,볼빨간사춘기,쇼파르엔터테인먼트,-7.0
2017,49,현아 (HyunA),큐브엔터테인먼트,-5.0
2017,49,황치열,How엔터테인먼트,-20.0
2017,49,볼빨간사춘기,쇼파르엔터테인먼트,-5.0
2017,49,아이유 (IU),"페이브엔터테인먼트,카카오",4.0
2017,49,아이유 (IU),"페이브엔터테인먼트,카카오",100.0
2017,50,TWICE,JYP,-0.0
2017,50,태연 (TAEYEON),SM,-0.0
2017,50,나얼,"인넥스트트렌드,",-1.0
2017,50,자이언티(Zion.T),The,-3.0
2017,50,Wanna One (워너원),"YMC엔터테인먼트,",-2.0
2017,50,멜로망스(Melomance),"민트페이퍼,",-1.0
2017,50,"윤종신, 민서",미스틱스토리,-3.0
2017,50,레드벨벳(Red Velvet),SM,-2.0
2017,50,지아 (Zia),"페이브엔터테인먼트,카카오",-0.0
2017,50,펀치 (Punch),냠냠엔터테인먼트,
2017,50,태민 (TAEMIN),SM,-0.0
2017,50,어반 자카파 (Urban Zakapa),메이크어스엔터테인먼트,-5.0
2017,50,문문 (MoonMoon),덕선레코드,
2017,50,TWICE,JYP,-6.0
2017,50,윤종신,미스틱스토리,-6.0
2017,50,에픽하이 (EPIK HIGH),YG,-5.0
2017,50,윤하,C9엔터테인먼트,-0.0
2017,50,"소유 (SOYOU), 성시경",스타쉽엔터테인먼트,-3.0
2017,50,Ariana Grande,Republic,23.0
2017,50,볼빨간사춘기,쇼파르엔터테인먼트,-8.0
2017,50,비투비 (BTOB),큐브엔터테인먼트,-7.0
2017,50,Camila Cabello,Syco,15.0
2017,50,소유 (SOYOU),스타쉽엔터테인먼트,-0.0
2017,50,TWICE,JYP,-0.0
2017,50,Shawn Mendes,Island,-7.0
2017,50,박원,메이크어스엔터테인먼트,-4.0
2017,50,우원재,AOMG,-7.0
2017,50,헤이즈 (Heize),Stone,-0.0
2017,50,방탄소년단,BIGHIT,-10.0
2017,50,허각,플레이엠엔터테인먼트,-13.0
2017,50,임창정,NH,-10.0
2017,50,길구봉구,뮤직웍스,-1.0
2017,50,볼빨간사춘기,쇼파르엔터테인먼트,-9.0
2017,50,아이유 (IU),"페이브엔터테인먼트,카카오",-4.0
2017,50,선미,"메이크어스엔터테인먼트,",-8.0
2017,50,EXID,바나나컬쳐,-13.0
2017,50,헤이즈 (Heize),Stone,-9.0
2017,50,이적,뮤직팜,-0.0
2017,50,포맨 (4Men),메이저나인,-10.0
2017,50,에일리 (Ailee),Stone,-7.0
2017,50,에픽하이 (EPIK HIGH),YG,-15.0
2017,50,현아 (HyunA),큐브엔터테인먼트,-26.0
2017,50,Ed Sheeran,Atlantic,-7.0
2017,50,볼빨간사춘기,쇼파르엔터테인먼트,-10.0
2017,50,Wanna One (워너원),"YMC엔터테인먼트,",-10.0
2017,50,Wanna One (워너원),"YMC엔터테인먼트,",-14.0
2017,50,아이유 (IU),"페이브엔터테인먼트,카카오",-8.0
2017,50,레드벨벳(Red Velvet),SM,-8.0
2017,50,방탄소년단,BIGHIT,-8.0
2017,50,박원,메이크어스엔터테인먼트,-6.0
2017,50,BLACKPINK,YG,-6.0
2017,50,황치열,How엔터테인먼트,-9.0
2017,50,아이유 (IU),Kakao,9.0
2017,50,"볼빨간 사춘기, 스무살",쇼파르엔터테인먼트,-7.0
2017,50,"성시경, 박효신, 이석훈, 서인국, 빅스 (VIXX)",젤리피쉬,20.0
2017,50,Sia,Monkey,14.0
2017,50,멜로망스(Melomance),스페이스오디티,4.0
2017,50,태연 (TAEYEON),SM,-0.0
2017,50,버즈 (Buzz),"인넥스트트렌드,",-9.0
2017,50,WINNER,YG,-7.0
2017,50,헤이즈 (Heize),Stone,-10.0
2017,50,아이유 (IU),"페이브엔터테인먼트,카카오",-10.0
2017,50,"케이윌, 소유 (SOYOU), 보이프렌드, 몬스타엑스, 우주소녀, 매드클라운, 정기고, 샵건, 유승우, 브라더수, 마인드유, 듀에토, 정세운, 이광현",스타쉽엔터테인먼트,19.0
2017,50,에픽하이 (EPIK HIGH),YG,-16.0
2017,50,태연 (TAEYEON),SM,-0.0
2017,50,수란 (SURAN),밀리언마켓,-20.0
2017,50,아이유 (IU),"페이브엔터테인먼트,카카오",-13.0
2017,50,벤 (Ben),Stone,-19.0
2017,50,"XIA(준수), 임창정",씨제스엔터테인먼트,-0.0
2017,50,볼빨간사춘기,더하기미디어,-14.0
2017,50,10cm,매직스트로베리사운드,-13.0
2017,50,방탄소년단,BIGHIT,-15.0
2017,50,"마크툽 (MAKTUB), 구윤회",MAKTUB,-2.0
2017,50,수란 (SURAN),밀리언마켓,-14.0
2017,50,The Chainsmokers,Disruptor,-10.0
2017,50,먼데이 키즈 (Monday Kiz),먼데이키즈,-12.0
2017,50,장덕철,리메즈,6.0
2017,50,엠씨더맥스 (M.C The Max),뮤직앤뉴,-9.0
2017,50,김나영,네버랜드엔터테인먼트,-7.0
2017,50,거미,Stone,100.0
2017,50,G-Dragon,YG,-14.0
2017,50,태연 (TAEYEON),SM,-0.0
2017,50,정키 (Jung Key),도우즈,-45.0
2017,50,Wanna One (워너원),"YMC엔터테인먼트,",-25.0
2017,50,길구봉구,WS엔터테인먼트,-9.0
2017,50,지코 (ZICO),세븐시즌스,-20.0
2017,50,엄정화,"에이팝엔터테인먼트,미스틱엔터테인먼트,Stone",-0.0
2017,50,태연 (TAEYEON),SM,-0.0
2017,50,EXO,SM,-15.0
2017,50,한동근,플레디스,-65.0
2017,50,Maroon 5,Interscope,-13.0
2017,50,"마크툽 (MAKTUB), 유연정 (우주소녀)","딩고뮤직,",-0.0
2017,50,방탄소년단,BIGHIT,-20.0
2017,50,태연 (TAEYEON),SM,-0.0
2017,50,성시경,젤리피쉬,-32.0
2017,50,"The Chainsmokers, Coldplay",Disruptor,-11.0
2017,50,방탄소년단,BIGHIT,-16.0
2017,50,Wanna One (워너원),"YMC엔터테인먼트,",-21.0
2017,50,방탄소년단,BIGHIT,-31.0
2017,50,볼빨간사춘기,쇼파르엔터테인먼트,-10.0
2017,51,종현 (JONGHYUN),SM,-0.0
2017,51,TWICE,JYP,-1.0
2017,51,멜로망스(Melomance),"민트페이퍼,",3.0
2017,51,나얼,"인넥스트트렌드,",-1.0
2017,51,이하이,YG,100.0
2017,51,자이언티(Zion.T),The,-2.0
2017,51,종현 (JONGHYUN),SM,-0.0
2017,51,문문 (MoonMoon),덕선레코드,5.0
2017,51,"윤종신, 민서",미스틱스토리,-2.0
2017,51,펀치 (Punch),냠냠엔터테인먼트,
2017,51,레드벨벳(Red Velvet),SM,-3.0
2017,51,태연 (TAEYEON),SM,-10.0
2017,51,윤종신,미스틱스토리,2.0
2017,51,어반 자카파 (Urban Zakapa),메이크어스엔터테인먼트,-2.0
2017,51,Ariana Grande,Republic,4.0
2017,51,TWICE,JYP,-2.0
2017,51,지아 (Zia),"페이브엔터테인먼트,카카오",-8.0
2017,51,Wanna One (워너원),"YMC엔터테인먼트,",-13.0
2017,51,크러쉬 (CRUSH),아메바컬쳐,-0.0
2017,51,박원,메이크어스엔터테인먼트,6.0
2017,51,에픽하이 (EPIK HIGH),YG,-5.0
2017,51,헤이즈 (Heize),Stone,6.0
2017,51,볼빨간사춘기,쇼파르엔터테인먼트,-3.0
2017,51,Camila Cabello,Syco,-2.0
2017,51,비투비 (BTOB),큐브엔터테인먼트,-4.0
2017,51,"소유 (SOYOU), 성시경",스타쉽엔터테인먼트,-8.0
2017,51,우원재,AOMG,
2017,51,Shawn Mendes,Island,-3.0
2017,51,방탄소년단,BIGHIT,
2017,51,임창정,NH,1.0
2017,51,길구봉구,뮤직웍스,1.0
2017,51,허각,플레이엠엔터테인먼트,-2.0
2017,51,아이유 (IU),"페이브엔터테인먼트,카카오",1.0
2017,51,볼빨간사춘기,쇼파르엔터테인먼트,-1.0
2017,51,헤이즈 (Heize),Stone,2.0
2017,51,선미,"메이크어스엔터테인먼트,",-1.0
2017,51,에일리 (Ailee),Stone,3.0
2017,51,Ed Sheeran,Atlantic,5.0
2017,51,박원,메이크어스엔터테인먼트,11.0
2017,51,포맨 (4Men),메이저나인,-1.0
2017,51,소유 (SOYOU),스타쉽엔터테인먼트,-18.0
2017,51,에픽하이 (EPIK HIGH),YG,-1.0
2017,51,EXID,바나나컬쳐,-7.0
2017,51,볼빨간사춘기,쇼파르엔터테인먼트,
2017,51,이적,뮤직팜,-7.0
2017,51,아이유 (IU),Kakao,7.0
2017,51,Wanna One (워너원),"YMC엔터테인먼트,",-2.0
2017,51,"성시경, 박효신, 이석훈, 서인국, 빅스 (VIXX)",젤리피쉬,7.0
2017,51,아이유 (IU),"페이브엔터테인먼트,카카오",-2.0
2017,51,레드벨벳(Red Velvet),SM,-2.0
2017,51,방탄소년단,BIGHIT,-2.0
2017,51,종현 (JONGHYUN),SM,-0.0
2017,51,BLACKPINK,YG,-2.0
2017,51,황치열,How엔터테인먼트,-2.0
2017,51,현아 (HyunA),큐브엔터테인먼트,-13.0
2017,51,Wanna One (워너원),"YMC엔터테인먼트,",-10.0
2017,51,Sia,Monkey,-1.0
2017,51,WINNER,YG,2.0
2017,51,"볼빨간 사춘기, 스무살",쇼파르엔터테인먼트,-5.0
2017,51,멜로망스(Melomance),스페이스오디티,-3.0
2017,51,버즈 (Buzz),"인넥스트트렌드,",-2.0
2017,51,TWICE,JYP,-38.0
2017,51,장덕철,리메즈,14.0
2017,51,헤이즈 (Heize),Stone,-3.0
2017,51,"XIA(준수), 임창정",씨제스엔터테인먼트,4.0
2017,51,아이유 (IU),"페이브엔터테인먼트,카카오",-4.0
2017,51,에픽하이 (EPIK HIGH),YG,-3.0
2017,51,볼빨간사춘기,더하기미디어,2.0
2017,51,10cm,매직스트로베리사운드,2.0
2017,51,아이유 (IU),"페이브엔터테인먼트,카카오",-3.0
2017,51,윤하,C9엔터테인먼트,-54.0
2017,51,방탄소년단,BIGHIT,
2017,51,The Chainsmokers,Disruptor,2.0
2017,51,"마크툽 (MAKTUB), 구윤회",MAKTUB,-1.0
2017,51,수란 (SURAN),밀리언마켓,-1.0
2017,51,먼데이 키즈 (Monday Kiz),먼데이키즈,
2017,51,수란 (SURAN),밀리언마켓,-11.0
2017,51,벤 (Ben),Stone,-10.0
2017,51,엠씨더맥스 (M.C The Max),뮤직앤뉴,-1.0
2017,51,나얼,"인넥스트트렌드,",-0.0
2017,51,길구봉구,WS엔터테인먼트,4.0
2017,51,김나영,네버랜드엔터테인먼트,-3.0
2017,51,Sam Smith,Universal,21.0
2017,51,EXO,SM,5.0
2017,51,지코 (ZICO),세븐시즌스,1.0
2017,51,Maroon 5,Interscope,5.0
2017,51,G-Dragon,YG,-6.0
2017,51,Wanna One (워너원),"YMC엔터테인먼트,",-4.0
2017,51,방탄소년단,BIGHIT,4.0
2017,51,"The Chainsmokers, Coldplay",Disruptor,6.0
2017,51,방탄소년단,BIGHIT,6.0
2017,51,휘성,Realslow,-0.0
2017,51,우원재,Stone,-0.0
2017,51,정승환,Stone,9.0
2017,51,뉴이스트 W,Stone,-0.0
2017,51,Justin Bieber,Def,6.0
2017,51,볼빨간사춘기,쇼파르엔터테인먼트,3.0
2017,51,크러쉬 (CRUSH),Stone,14.0
2017,51,뉴이스트 W,플레디스,2.0
2017,51,볼빨간사춘기,쇼파르엔터테인먼트,5.0
2017,52,DEAN,Joombas,-0.0
2017,52,EXO,SM,-0.0
2017,52,TWICE,JYP,-1.0
2017,52,문문 (MoonMoon),덕선레코드,4.0
2017,52,멜로망스(Melomance),"민트페이퍼,",-2.0
2017,52,종현 (JONGHYUN),SM,-5.0
2017,52,나얼,"인넥스트트렌드,",-3.0
2017,52,Ariana Grande,Republic,7.0
2017,52,펀치 (Punch),냠냠엔터테인먼트,1.0
2017,52,"윤종신, 민서",미스틱스토리,-1.0
2017,52,자이언티(Zion.T),The,-5.0
2017,52,윤종신,미스틱스토리,1.0
2017,52,레드벨벳(Red Velvet),SM,-2.0
2017,52,박원,메이크어스엔터테인먼트,6.0
2017,52,TWICE,JYP,1.0
2017,52,어반 자카파 (Urban Zakapa),메이크어스엔터테인먼트,-2.0
2017,52,Camila Cabello,Syco,7.0
2017,52,Wanna One (워너원),"YMC엔터테인먼트,",
2017,52,EXO,SM,-0.0
2017,52,이하이,YG,-15.0
2017,52,볼빨간사춘기,쇼파르엔터테인먼트,2.0
2017,52,에픽하이 (EPIK HIGH),YG,-1.0
2017,52,비투비 (BTOB),큐브엔터테인먼트,2.0
2017,52,EXO,SM,-0.0
2017,52,태연 (TAEYEON),SM,-13.0
2017,52,방탄소년단,BIGHIT,3.0
2017,52,우원재,AOMG,
2017,52,종현 (JONGHYUN),SM,-21.0
2017,52,Shawn Mendes,Island,-1.0
2017,52,EXO,SM,-0.0
2017,52,EXO,SM,-0.0
2017,52,지아 (Zia),"페이브엔터테인먼트,카카오",-15.0
2017,52,아이유 (IU),"페이브엔터테인먼트,카카오",
2017,52,길구봉구,뮤직웍스,-3.0
2017,52,장덕철,리메즈,28.0
2017,52,EXO,SM,-0.0
2017,52,헤이즈 (Heize),Stone,-2.0
2017,52,임창정,NH,-8.0
2017,52,Ed Sheeran,Atlantic,-1.0
2017,52,EXO,SM,44.0
2017,52,박원,메이크어스엔터테인먼트,-2.0
2017,52,에일리 (Ailee),Stone,-5.0
2017,52,선미,"메이크어스엔터테인먼트,",-7.0
2017,52,"소유 (SOYOU), 성시경",스타쉽엔터테인먼트,-18.0
2017,52,허각,플레이엠엔터테인먼트,-13.0
2017,52,볼빨간사춘기,쇼파르엔터테인먼트,-12.0
2017,52,헤이즈 (Heize),Stone,-25.0
2017,52,포맨 (4Men),메이저나인,-8.0
2017,52,볼빨간사춘기,쇼파르엔터테인먼트,-5.0
2017,52,EXID,바나나컬쳐,-7.0
2017,52,Wanna One (워너원),"YMC엔터테인먼트,",-4.0
2017,52,레드벨벳(Red Velvet),SM,-2.0
2017,52,방탄소년단,BIGHIT,-2.0
2017,52,BLACKPINK,YG,-1.0
2017,52,에픽하이 (EPIK HIGH),YG,-13.0
2017,52,아이유 (IU),Kakao,-10.0
2017,52,WINNER,YG,1.0
2017,52,아이유 (IU),"페이브엔터테인먼트,카카오",-9.0
2017,52,윤하,C9엔터테인먼트,-0.0
2017,52,황치열,How엔터테인먼트,-6.0
2017,52,크러쉬 (CRUSH),아메바컬쳐,-42.0
2017,52,"볼빨간 사춘기, 스무살",쇼파르엔터테인먼트,-3.0
2017,52,"성시경, 박효신, 이석훈, 서인국, 빅스 (VIXX)",젤리피쉬,-15.0
2017,52,선우정아,매직스트로베리사운드,-0.0
2017,52,멜로망스(Melomance),스페이스오디티,-5.0
2017,52,아이유 (IU),"페이브엔터테인먼트,카카오",
2017,52,버즈 (Buzz),"인넥스트트렌드,",-6.0
2017,52,헤이즈 (Heize),Stone,-4.0
2017,52,Sia,Monkey,-12.0
2017,52,Wanna One (워너원),"YMC엔터테인먼트,",-14.0
2017,52,Sam Smith,Universal,12.0
2017,52,10cm,매직스트로베리사운드,-3.0
2017,52,볼빨간사춘기,더하기미디어,-5.0
2017,52,TWICE,JYP,-12.0
2017,52,방탄소년단,BIGHIT,-3.0
2017,52,현아 (HyunA),큐브엔터테인먼트,-21.0
2017,52,The Chainsmokers,Disruptor,-4.0
2017,52,수란 (SURAN),밀리언마켓,-3.0
2017,52,먼데이 키즈 (Monday Kiz),먼데이키즈,-3.0
2017,52,에픽하이 (EPIK HIGH),YG,-13.0
2017,52,엠씨더맥스 (M.C The Max),뮤직앤뉴,-2.0
2017,52,"마크툽 (MAKTUB), 구윤회",MAKTUB,-8.0
2017,52,아이유 (IU),"페이브엔터테인먼트,카카오",-13.0
2017,52,"정인, 윤종신",미스틱스토리,-0.0
2017,52,소유 (SOYOU),스타쉽엔터테인먼트,-44.0
2017,52,에릭남 (Eric Nam),Stone,-0.0
2017,52,수란 (SURAN),밀리언마켓,-10.0
2017,52,길구봉구,WS엔터테인먼트,-7.0
2017,52,방탄소년단,BIGHIT,
2017,52,이적,뮤직팜,-45.0
2017,52,EXO,SM,28.0
2017,52,G-Dragon,YG,-5.0
2017,52,양다일,브랜뉴뮤직,-0.0
2017,52,나얼,"인넥스트트렌드,",-14.0
2017,52,방탄소년단,BIGHIT,-4.0
2017,52,Maroon 5,Interscope,-10.0
2017,52,"Keala Settle, The Greatest Showman Ensemble",Atlantic,100.0
2017,52,지코 (ZICO),세븐시즌스,-13.0
2017,52,"The Chainsmokers, Coldplay",Disruptor,-9.0
2017,52,김나영,네버랜드엔터테인먼트,-18.0
2018,1,박효신,글러브엔터테인먼트,-0.0
2018,1,DEAN,Joombas,-1.0
2018,1,문문 (MoonMoon),덕선레코드,1.0
2018,1,TWICE,JYP,-1.0
2018,1,장덕철,리메즈,30.0
2018,1,멜로망스(Melomance),"민트페이퍼,",-1.0
2018,1,나얼,"인넥스트트렌드,",
2018,1,펀치 (Punch),냠냠엔터테인먼트,1.0
2018,1,"윤종신, 민서",미스틱스토리,1.0
2018,1,윤종신,미스틱스토리,2.0
2018,1,레드벨벳(Red Velvet),SM,2.0
2018,1,종현 (JONGHYUN),SM,-6.0
2018,1,EXO,SM,-11.0
2018,1,TWICE,JYP,1.0
2018,1,자이언티(Zion.T),The,-4.0
